ID,NAtoms,Ne,Homo-4,Homo-3,Homo-2,Homo-1,Homo,Lumo,Lumo+1,Lumo+2,Lumo+3,Lumo+4,CIe,HF,ET,EV,EJ,EK,ENuc,Dipole,Factor
AC16784,14,48,-0.52053,-0.51136,-0.46623,-0.38616,-0.30243,0.03726,0.04727,0.0569,0.067,0.07353,-1.3396156,-302.0950648834,6.283026604166667,-24.8294363125,8.053565333333333,-0.8311571458333334,5.030354333333333,2.2844,2
AC16785,17,56,-0.50582,-0.49682,-0.42811,-0.39306,-0.28631,0.03821,0.04885,0.052,0.06216,0.06964,-1.546651,-341.1300937446,6.081570607142857,-25.57948760714285,8.574318035714287,-0.8180740714285715,5.650064196428572,2.2251,2
AC16786,15,54,-0.52372,-0.46746,-0.4171,-0.38078,-0.30901,0.0343,0.04541,0.05524,0.05968,0.06813,-1.5070829,-339.9440395521,6.284467851851852,-25.709278685185183,8.488526203703705,-0.8340167222222222,5.475041351851853,3.5731,2
AC16787,15,56,-0.52623,-0.50088,-0.43295,-0.41737,-0.30366,0.03169,0.04304,0.05617,0.06229,0.07629,-1.6026911,-376.914787975,6.719153678571429,-27.237706142857142,8.943459410714286,-0.8588424821428572,5.703314303571429,5.1759,2
AC16788,13,54,-0.55805,-0.52733,-0.40888,-0.38383,-0.36016,0.02353,0.04212,0.05458,0.05964,0.07155,-1.562764,-375.724651481,6.945336814814815,-27.30864014814815,8.806262518518519,-0.8758445555555555,5.475021462962963,6.5236,2
AC16790,14,56,-0.54783,-0.5241,-0.45502,-0.38897,-0.35095,0.02714,0.04423,0.059,0.06416,0.07746,-1.6078055,-400.8957627723,7.147447982142857,-28.10773191071429,9.078281714285714,-0.8846664464285715,5.607815767857143,5.6734,2
AC16792,15,64,-0.50531,-0.44008,-0.40238,-0.36467,-0.29703,0.03606,0.04711,0.05891,0.06367,0.0722,-1.6844789,-699.6155875586,10.922192375,-37.593758359375,10.89259821875,-1.014734625,5.862208828125,3.069,2
AC16793,14,64,-0.51717,-0.4427,-0.40644,-0.39017,-0.32907,0.02895,0.0447,0.06011,0.06274,0.07803,-1.6255544,-760.9724600989,11.881477859375,-39.652319296875,11.17948884375,-1.04766740625,5.7488253125,5.0516,2
AC16794,12,48,-0.54066,-0.53239,-0.52814,-0.47511,-0.31268,0.03493,0.05091,0.05633,0.07316,0.08469,-1.3644786,-345.9394562347,7.196104125000001,-26.95068170833333,8.468389916666666,-0.8884139166666666,4.9675295625,2.4747,2
AC16795,15,56,-0.53751,-0.52341,-0.50565,-0.43903,-0.30411,0.03557,0.0483,0.05205,0.06973,0.07648,-1.5715991,-384.9723113516,6.864105446428572,-27.42627044642857,8.943845125,-0.8670763035714285,5.610890625000001,2.2404,2
AC16796,13,54,-0.54329,-0.53083,-0.48262,-0.41166,-0.32658,0.03287,0.04664,0.05264,0.0677,0.07811,-1.5316633,-383.7864092645,7.095990185185185,-27.61907474074074,8.868695907407407,-0.8848760925925926,5.432109018518519,2.706,2
AC16797,13,56,-0.53755,-0.52816,-0.48935,-0.46154,-0.33187,0.03224,0.04986,0.05479,0.07384,0.08101,-1.6247507,-420.760132739,7.501631267857142,-28.928931875,9.236669785714286,-0.9078046964285714,5.584861714285714,3.0729,2
AC16798,11,54,-0.58087,-0.549,-0.53523,-0.40543,-0.38079,0.02045,0.04267,0.05165,0.06415,0.08644,-1.5872221,-419.566833247,7.756826796296297,-29.21319385185185,9.183362203703703,-0.9267137777777776,5.429962444444444,6.202,2
AC16799,14,56,-0.5273,-0.51731,-0.46358,-0.42273,-0.30647,0.03648,0.04812,0.0543,0.07249,0.07884,-1.6022208,-400.9441933125,7.148698214285714,-28.16535707142857,9.108551678571429,-0.8858468035714286,5.6342362321428565,2.3169,2
AC16800,12,56,-0.57296,-0.53504,-0.52846,-0.47955,-0.36195,0.02445,0.04555,0.05933,0.07829,0.08674,-1.632887,-444.7387408849,7.930022535714285,-29.94193507142857,9.440687178571428,-0.9337185,5.563180642857143,5.7515,2
AC16801,14,64,-0.53337,-0.52572,-0.42537,-0.37528,-0.31625,0.03821,0.04521,0.05736,0.06369,0.0768,-1.691901,-687.259825212,10.7288035,-37.09826534375,10.84113603125,-1.026125296875,5.816016328125,0.632,2
AC16802,13,64,-0.53427,-0.51913,-0.44873,-0.37633,-0.31816,0.03205,0.04941,0.05623,0.0705,0.08097,-1.7095173,-743.4571788782,11.606908078125,-39.21493659375,11.21766525,-1.057515390625,5.83136021875,3.399,2
AC16803,12,64,-0.53214,-0.53008,-0.45112,-0.42194,-0.34319,0.02663,0.04665,0.05981,0.07833,0.08179,-1.6504937,-804.8156418998,12.566232734375,-41.297596390625,11.516346375,-1.090586328125,5.7303591875,4.977,2
AC16804,14,56,-0.4982,-0.48488,-0.455,-0.36656,-0.30524,0.03815,0.0485,0.05274,0.06707,0.07328,-1.4331083,-588.3683905894,10.498001125,-35.24053646428571,10.048834017857144,-0.9984461607142856,5.185569089285714,1.6622,2
AC16805,17,64,-0.48875,-0.48147,-0.42728,-0.36136,-0.29278,0.03627,0.04463,0.05227,0.05925,0.07235,-1.6403261,-627.4069261208,9.794881234375,-34.75678134375,10.335860671875,-0.9661143125,5.78892053125,2.6475,2
AC16806,15,62,-0.50174,-0.45741,-0.40594,-0.37119,-0.30595,0.03436,0.04551,0.05348,0.0583,0.06803,-1.6012233,-626.2199363773,10.091356451612905,-35.125380225806445,10.296836177419356,-0.9847538064516128,5.62161985483871,2.909,2
AC16807,15,64,-0.49329,-0.48748,-0.44543,-0.36336,-0.30693,0.03899,0.04859,0.05192,0.06045,0.07754,-1.6932571,-663.1947385274,10.35271128125,-36.12104378125,10.617645765625,-1.001749375,5.7900183125,1.5242,2
AC16808,13,62,-0.5072,-0.49934,-0.39915,-0.3725,-0.35118,0.02453,0.04296,0.05142,0.05885,0.06777,-1.6569013,-662.0039652219,10.66707129032258,-36.56176001612904,10.595436596774194,-1.0212382096774193,5.6430070322580645,5.1615,2
AC16809,16,64,-0.46827,-0.4407,-0.42004,-0.36289,-0.30791,0.03649,0.04726,0.05427,0.06541,0.07473,-1.6711312,-643.379654599,10.0438860625,-35.312545609375,10.433431203125,-0.982515296875,5.764936546875,2.5442,2
AC16810,14,64,-0.50036,-0.49857,-0.45135,-0.38782,-0.33167,0.02953,0.04365,0.05662,0.06019,0.07491,-1.7032419,-687.1682243443,10.72736346875,-37.019121109375,10.801947,-1.024224890625,5.77703203125,3.9769,2
AC16815,16,64,-0.50822,-0.46085,-0.42799,-0.35445,-0.29493,0.03684,0.04539,0.05032,0.06354,0.0686,-1.6543315,-683.6252790333,10.67321525,-36.805645984375,10.678763828125,-0.99784634375,5.769868265625,3.0472,2
AC16816,14,62,-0.4852,-0.45428,-0.40936,-0.35941,-0.31432,0.03498,0.04334,0.0534,0.06179,0.0677,-1.6146729,-682.4385194348,10.998030112903226,-37.22023427419354,10.641217806451612,-1.0175318387096774,5.591445306451613,2.9034,2
AC16817,14,64,-0.49186,-0.46356,-0.44995,-0.35737,-0.31974,0.03485,0.04592,0.05683,0.06795,0.07397,-1.7073518,-719.4150006882,11.231104375,-38.19538628125,10.972438421875,-1.033497390625,5.78448146875,2.7039,2
AC16818,12,62,-0.54348,-0.46749,-0.4013,-0.36726,-0.36032,0.02418,0.04223,0.05299,0.06041,0.06836,-1.6703022,-718.2204966455,11.573691725806452,-38.63029553225807,10.926120548387097,-1.0540040967741937,5.60028579032258,5.5231,2
AC16819,15,64,-0.4783,-0.44308,-0.41654,-0.34833,-0.304,0.03713,0.04617,0.05473,0.06675,0.07575,-1.6853781,-699.5986285228,10.92227225,-37.4608236875,10.827041453125,-1.014251234375,5.794532640625,2.3673,2
AC16820,13,64,-0.53119,-0.478,-0.45397,-0.35982,-0.34556,0.02735,0.04361,0.05978,0.06547,0.08035,-1.715818,-743.3914148869,11.60589284375,-39.049107234375,11.135091484375,-1.056122546875,5.74875459375,5.1761,2
AC16824,12,56,-0.54018,-0.47189,-0.43744,-0.43501,-0.31144,0.0342,0.05068,0.05645,0.07081,0.08497,-1.3836529,-705.9847461104,12.599172107142858,-39.934177857142856,10.768552142857144,-1.0734917321428572,5.033074875,2.6556,2
AC16825,15,64,-0.52234,-0.4422,-0.42933,-0.42627,-0.29973,0.03488,0.04526,0.05112,0.06737,0.07583,-1.5911991,-745.0164866962,11.633290296875,-38.943579171875,11.005323609375,-1.031713359375,5.695796015625,3.5597,2
AC16826,13,62,-0.481,-0.44764,-0.43488,-0.40707,-0.32399,0.0324,0.04632,0.05203,0.06568,0.0761,-1.5513179,-743.8307886598,11.989130161290324,-39.4496275,10.989555387096775,-1.052500451612903,5.526171629032258,2.8006,2
AC16827,13,64,-0.49545,-0.46314,-0.4318,-0.42934,-0.32832,0.0318,0.04988,0.0539,0.07309,0.08001,-1.6440938,-780.80608606,12.191175390625,-40.302088640625,11.283480125,-1.067353484375,5.6946915,3.2405,2
AC16828,11,62,-0.54414,-0.44761,-0.4383,-0.40504,-0.37319,0.02043,0.04212,0.05008,0.06289,0.08392,-1.606955,-779.6118996303,12.564723064516128,-40.86400822580645,11.276621725806452,-1.0889644516129031,5.537242403225807,6.1292,2
AC16829,14,64,-0.45828,-0.43828,-0.42496,-0.41575,-0.30242,0.03643,0.04746,0.0544,0.06997,0.07823,-1.6218076,-760.9887529521,11.88231875,-39.6413794375,11.17532990625,-1.0481326875,5.741414203125,2.4198,2
AC16830,12,64,-0.54393,-0.47538,-0.4345,-0.43108,-0.35812,0.02432,0.04567,0.05814,0.07822,0.08486,-1.6525465,-804.7828878353,12.5659751875,-41.206740921875,11.4714504375,-1.090017109375,5.684599796875,5.74,2
AC16834,10,38,-0.5809,-0.55958,-0.53635,-0.4741,-0.29275,0.03378,0.0523,0.06427,0.0694,0.08653,-1.0646267,-245.8534317386,6.457634789473684,-23.49101194736842,7.245686921052631,-0.8460466578947369,4.163909736842105,3.3032,2
AC16835,13,46,-0.52844,-0.50628,-0.49578,-0.42461,-0.33803,0.03708,0.05094,0.05673,0.06542,0.08084,-1.2710406,-284.9119418939,6.182550195652175,-24.020768260869566,7.710615586956521,-0.8273205434782609,4.761185152173914,1.4955,2
AC16836,16,54,-0.52566,-0.50107,-0.49289,-0.39251,-0.33584,0.03822,0.04945,0.05202,0.0615,0.07514,-1.4775851,-323.9481914545,5.988477222222223,-24.813744925925924,8.247565333333334,-0.8142324629629629,5.39289425925926,1.6676,2
AC16837,14,52,-0.5313,-0.51073,-0.48736,-0.42414,-0.31874,0.03693,0.04887,0.05339,0.05901,0.07695,-1.4394609,-322.7710629147,6.195863538461539,-24.99182990384616,8.179746923076923,-0.8308135769230769,5.239897173076923,3.39,2
AC16838,14,54,-0.52487,-0.50378,-0.48452,-0.4364,-0.3453,0.03866,0.05209,0.05286,0.06421,0.0754,-1.5331552,-359.736928512,6.6495166296296295,-26.421871796296298,8.575742148148148,-0.8563295370370371,5.391147574074074,2.3241,2
AC16839,12,52,-0.5463,-0.53027,-0.51336,-0.41546,-0.37658,0.03608,0.05293,0.05899,0.06955,0.07054,-1.4968203,-358.5602503975,6.881991557692308,-26.67493265384616,8.520709653846154,-0.8741586730769231,5.251000692307692,2.9903,2
AC1684,25,70,-0.44961,-0.44087,-0.42654,-0.39585,-0.38227,0.0409,0.04944,0.05058,0.05064,0.06744,-1.8210277,-350.1796871034,4.994943957142857,-24.845939228571428,8.9902505,-0.7496861857142858,6.607864,0.0942,2
AC16840,15,54,-0.50407,-0.50182,-0.45857,-0.43342,-0.30639,0.03429,0.04747,0.05466,0.06223,0.07508,-1.5082222,-339.9196008197,6.283499240740741,-25.57077001851852,8.413115796296296,-0.8336861666666666,5.413033722222223,3.7813,2
AC16841,13,54,-0.55257,-0.53839,-0.51772,-0.46457,-0.36801,0.0343,0.05052,0.05845,0.06355,0.08,-1.5415636,-383.7212673983,7.093886351851852,-27.35234272222222,8.726456481481481,-0.883241462962963,5.309291925925926,3.6103,2
AC16842,15,62,-0.51739,-0.50251,-0.40564,-0.38679,-0.33562,0.03766,0.04966,0.05297,0.06204,0.07146,-1.5987025,-626.2415857063,10.090975629032258,-35.09775169354839,10.27661312903226,-0.9852849516129032,5.61477714516129,2.0124,2
AC16843,14,62,-0.50602,-0.5017,-0.42538,-0.38374,-0.337,0.03811,0.05029,0.05458,0.06285,0.06976,-1.6155264,-682.4347956559,10.99718816129032,-37.096645112903225,10.572240919354838,-1.017595564516129,5.5377987580645165,0.6992,2
AC16844,13,62,-0.5096,-0.50681,-0.45188,-0.42355,-0.34791,0.03687,0.04779,0.0598,0.06218,0.06486,-1.5603345,-743.789995558,11.987296983870968,-39.29878859677419,10.906185193548389,-1.051413,5.460106596774193,1.907,2
AC16845,11,44,-0.56746,-0.52455,-0.512,-0.39996,-0.28256,0.03634,0.04825,0.05993,0.07552,0.08252,-1.233219,-283.7062374382,6.435770181818182,-24.342804159090907,7.683097840909091,-0.8478126136363637,4.623879727272727,2.831,2
AC16847,12,50,-0.52472,-0.51971,-0.43696,-0.41314,-0.3046,0.04112,0.04738,0.05838,0.06927,0.07163,-1.4011493,-321.5784850615,6.41935462,-25.19783134,8.11694196,-0.8487986,5.07876368,0.7705,2
AC16848,12,52,-0.529,-0.50135,-0.45875,-0.42535,-0.32164,0.03969,0.0508,0.05851,0.0645,0.07616,-1.4935019,-358.5477504427,6.882,-26.60093232692308,8.492163961538463,-0.8746676923076924,5.2062870192307695,1.8133,2
AC16849,10,50,-0.60844,-0.54389,-0.46569,-0.4203,-0.3394,0.03408,0.05055,0.0521,0.06542,0.07819,-1.4594192,-357.3622795801,7.132869879999999,-26.93634076,8.46470358,-0.8938655400000001,5.08538726,3.2305,2
AC16850,13,52,-0.51951,-0.47786,-0.43802,-0.4015,-0.30028,0.03554,0.04755,0.05958,0.06375,0.07323,-1.4690304,-338.7302689061,6.5019321346153856,-25.76988265384616,8.34992996153846,-0.8511319615384616,5.255108884615385,3.3177,2
AC16852,13,60,-0.53047,-0.44623,-0.41344,-0.38318,-0.3138,0.03699,0.05174,0.05627,0.05895,0.07754,-1.5591966,-625.0566995986,10.407250133333331,-35.544686633333335,10.2620411,-1.0055016166666666,5.463285333333333,1.4343,2
AC16854,11,60,-0.536,-0.48307,-0.47186,-0.39573,-0.29431,0.03432,0.05058,0.0641,0.07823,0.08076,-1.5173082,-742.5841140701,12.366942716666667,-39.94028803333333,10.9401363,-1.0747946,5.331601699999999,3.1349,2
AC16858,10,50,-0.51481,-0.47602,-0.44049,-0.41262,-0.33844,0.03836,0.04847,0.06027,0.07861,0.08583,-1.4561523,-357.3355069812,7.13209748,-26.783359500000003,8.39800388,-0.89443148,5.00097946,1.2973,2
AC16859,8,48,-0.61757,-0.4844,-0.44416,-0.41903,-0.36348,0.03595,0.05814,0.06228,0.06279,0.09063,-1.4208243,-356.1528550515,7.4036058125,-27.10562839583333,8.34826875,-0.9151152083333334,4.849017895833334,2.4846,2
AC16860,11,50,-0.46545,-0.4384,-0.42279,-0.40132,-0.32817,0.03501,0.04726,0.06087,0.06796,0.08455,-1.4319084,-337.5180633144,6.73677188,-25.859393580000003,8.219668799999999,-0.86989844,5.02249006,2.1789,2
AC16862,11,58,-0.4643,-0.43434,-0.40677,-0.38568,-0.33271,0.03498,0.04611,0.05647,0.07378,0.08259,-1.5216819,-623.8406197005,10.744417603448277,-35.85946844827586,10.16715148275862,-1.0269163793103449,5.2189429827586205,2.2993,2
AC16863,10,58,-0.46814,-0.43014,-0.41016,-0.38463,-0.33506,0.03692,0.04778,0.0569,0.07346,0.08281,-1.5383724,-680.0346660638,11.713168637931036,-38.06156227586207,10.51607375862069,-1.0615483448275862,5.169132603448276,1.1818,2
AC16865,11,46,-0.5724,-0.519,-0.46428,-0.43818,-0.34289,0.03625,0.04966,0.06186,0.06912,0.08296,-1.3208848,-320.7461056866,6.960059847826087,-25.95943258695652,8.122781217391305,-0.878079847826087,4.7819299347826085,1.9302,2
AC16866,14,54,-0.54149,-0.51323,-0.46598,-0.42755,-0.32415,0.03671,0.04609,0.05884,0.06734,0.07556,-1.5274501,-359.7827974256,6.650840907407407,-26.4567610925926,8.59425587037037,-0.8575073148148148,5.406527240740741,2.2991,2
AC16867,12,52,-0.54366,-0.50453,-0.47119,-0.42632,-0.32768,0.03218,0.04916,0.05735,0.06306,0.08503,-1.4883603,-358.605823513,6.883625961538462,-26.72482590384616,8.553999826923077,-0.875750326923077,5.266684596153846,4.0084,2
AC16868,12,54,-0.53591,-0.49704,-0.4736,-0.43097,-0.3603,0.03583,0.05233,0.05918,0.06793,0.08386,-1.5805641,-395.577168718,7.312003074074074,-28.04264598148148,8.911704666666667,-0.8997561481481482,5.393191240740741,2.2635,2
AC16869,10,52,-0.59942,-0.53993,-0.48077,-0.41916,-0.38928,0.0339,0.05437,0.06537,0.07129,0.07469,-1.5459785,-394.3914548845,7.569727230769231,-28.372590788461537,8.876506326923076,-0.9190785576923076,5.26098475,3.2181,2
AC16870,13,54,-0.51764,-0.45726,-0.43246,-0.42107,-0.34493,0.0364,0.04691,0.06172,0.06479,0.0764,-1.5577988,-375.7544539342,6.945767981481481,-27.13624053703704,8.721055055555556,-0.8768735555555556,5.387875240740741,2.3565,2
AC16871,11,54,-0.58832,-0.53461,-0.47577,-0.47281,-0.38147,0.03517,0.0505,0.05994,0.07069,0.08802,-1.5921257,-419.5515743753,7.756129333333333,-28.975950925925925,9.063836814814817,-0.9264336666666666,5.31294487037037,2.0275,2
AC16872,13,62,-0.53087,-0.47029,-0.40991,-0.39012,-0.34657,0.03363,0.053,0.05812,0.06144,0.0767,-1.6476892,-662.0782488507,10.667908919354838,-36.47684908064517,10.552503516129033,-1.0229480806451614,5.60070329032258,3.1018,2
AC16873,12,62,-0.51671,-0.47501,-0.41931,-0.38239,-0.35402,0.03072,0.05431,0.0582,0.06141,0.08143,-1.6639887,-718.2722239586,11.574146935483872,-38.57186025806452,10.896039693548389,-1.0553441774193548,5.571981919354839,3.8187,2
AC16874,11,62,-0.51821,-0.4725,-0.45967,-0.42544,-0.35994,0.03543,0.04906,0.05945,0.06543,0.07527,-1.6081802,-779.6256633451,12.56418406451613,-40.63220314516129,11.159177322580646,-1.0892047096774191,5.423438967741936,1.7277,2
AC16875,9,44,-0.60671,-0.56694,-0.4904,-0.45101,-0.32449,0.03523,0.05044,0.06991,0.08729,0.08803,-1.2829297,-319.5788115451,7.249465931818181,-26.36125668181818,8.10314959090909,-0.9011192045454546,4.646605568181818,2.1281,2
AC16877,10,50,-0.56385,-0.50608,-0.44855,-0.44123,-0.36023,0.03745,0.04539,0.06097,0.06141,0.07442,-1.4498157,-357.4369779125,7.13494016,-26.93177376,8.465212639999999,-0.89552616,5.07840756,4.1292,2
AC16878,10,52,-0.55537,-0.50841,-0.47405,-0.44548,-0.37954,0.03842,0.04854,0.06649,0.07604,0.0824,-1.5412922,-394.4152507816,7.570407461538461,-28.360807057692305,8.87356373076923,-0.919805826923077,5.25173301923077,2.5277,2
AC16879,8,50,-0.63022,-0.56528,-0.47145,-0.43029,-0.41557,0.02694,0.04135,0.04824,0.06684,0.07163,-1.5078277,-393.2184570038,7.848440060000001,-28.65878508,8.80643712,-0.94053564,5.0800744,4.123,2
AC16880,11,52,-0.54691,-0.46509,-0.4324,-0.42314,-0.37746,0.03922,0.0487,0.06371,0.07406,0.08695,-1.5165464,-374.603796048,7.190443634615385,-27.514363461538466,8.722904115384615,-0.8962661153846153,5.293362692307692,1.1222,2
AC16881,9,52,-0.62129,-0.57939,-0.50059,-0.46589,-0.34084,0.04019,0.0531,0.07307,0.07595,0.08192,-1.5480559,-418.3670934099,8.031559461538462,-29.442325115384616,9.08744148076923,-0.9482583653846154,5.226061519230769,0.7647,2
AC16882,11,60,-0.54837,-0.4726,-0.45958,-0.3976,-0.33957,0.03827,0.04856,0.05953,0.07368,0.07622,-1.6103278,-660.9150633053,11.003859433333334,-37.02124438333333,10.566656283333334,-1.044513383333333,5.479991,1.8572,2
AC16883,10,60,-0.51903,-0.4702,-0.42578,-0.39292,-0.37522,0.03735,0.05223,0.06197,0.07375,0.07864,-1.6239641,-717.1148992813,11.9402846,-39.21454298333333,10.938035033333334,-1.07798415,5.462292533333334,1.5939,2
AC16884,9,60,-0.55122,-0.49763,-0.45892,-0.4536,-0.33333,0.04106,0.05473,0.0687,0.07858,0.07903,-1.5666316,-778.455468758,12.96360755,-41.47068453333333,11.271843216666667,-1.1138856833333333,5.374861633333333,0.9403,2
AC16885,12,46,-0.55693,-0.53028,-0.45678,-0.40828,-0.32356,0.0364,0.05142,0.0595,0.06289,0.08496,-1.3012244,-300.909159842,6.529503739130434,-24.93737695652174,7.917572760869565,-0.8505741304347826,4.799371130434783,1.8948,2
AC16886,15,54,-0.53542,-0.52203,-0.43705,-0.4102,-0.30896,0.03678,0.04722,0.05801,0.06112,0.07605,-1.5078615,-339.9467201679,6.284098870370371,-25.590587074074072,8.421941240740741,-0.8341042222222222,5.423341555555555,2.3943,2
AC16887,13,52,-0.55287,-0.4934,-0.43708,-0.40158,-0.322,0.03461,0.05052,0.05605,0.05965,0.07855,-1.4684605,-338.770153294,6.502771211538461,-25.80197048076923,8.363769423076924,-0.8514315961538461,5.272050826923077,3.4406,2
AC16888,13,54,-0.54076,-0.50072,-0.439,-0.40447,-0.35455,0.03574,0.04836,0.05845,0.06323,0.07469,-1.5620749,-375.7290435289,6.944964481481481,-27.114542703703705,8.706908333333333,-0.8761616851851852,5.380886333333333,2.0134,2
AC16889,11,52,-0.58768,-0.5466,-0.42912,-0.40391,-0.38134,0.03239,0.05523,0.05727,0.07304,0.07486,-1.5263986,-374.5537847175,7.188868019230769,-27.44153601923077,8.68258225,-0.8947337307692307,5.261862096153847,3.9272,2
AC16890,14,54,-0.53104,-0.42965,-0.41921,-0.3962,-0.33653,0.03787,0.0475,0.06069,0.06371,0.07576,-1.5378674,-355.9172854021,6.578982962962964,-26.25508255555556,8.541420222222222,-0.8534334629629629,5.397051981481481,0.996,2
AC16891,12,54,-0.5713,-0.5487,-0.47126,-0.41174,-0.37384,0.03429,0.05162,0.059,0.06091,0.08544,-1.5721736,-399.7144558337,7.3892895,-28.089958962962964,8.882073833333333,-0.9029863148148148,5.319462388888889,2.9393,2
AC16892,14,62,-0.53399,-0.41978,-0.40689,-0.38475,-0.33695,0.03448,0.05237,0.05872,0.05917,0.07294,-1.6280776,-642.2421387172,10.348479225806452,-35.7168665967742,10.39998341935484,-1.0025149516129033,5.612174725806452,3.0484,2
AC16893,13,62,-0.5082,-0.4557,-0.42302,-0.3791,-0.32165,0.03348,0.05107,0.05787,0.05888,0.07679,-1.6459597,-698.4319562236,11.254694064516128,-37.86582274193548,10.770459161290322,-1.0349392580645165,5.610577225806452,3.4545,2
AC16894,12,62,-0.50859,-0.44828,-0.42894,-0.41567,-0.35194,0.03099,0.05312,0.05503,0.06779,0.07356,-1.5876223,-759.7961189943,12.2449715,-39.94935398387096,11.045819451612903,-1.0688689193548389,5.47265585483871,4.3324,2
AC16895,10,46,-0.61043,-0.54722,-0.53649,-0.4434,-0.36323,0.03547,0.0512,0.06636,0.07004,0.091,-1.3264175,-344.7513706011,7.482116804347826,-27.137337130434783,8.343669326086957,-0.9102344782608696,4.727190478260869,1.9979,2
AC16896,13,54,-0.55779,-0.53782,-0.52568,-0.40945,-0.35919,0.03646,0.0496,0.05789,0.06368,0.07739,-1.532539,-383.787832997,7.095512796296297,-27.41991055555556,8.76231862962963,-0.8848685000000001,5.339765518518518,2.1461,2
AC16897,11,52,-0.57799,-0.55185,-0.51064,-0.43871,-0.34219,0.03799,0.04816,0.05989,0.07209,0.08436,-1.4936724,-382.6108541421,7.345412153846154,-27.777917596153845,8.754368403846154,-0.9041899807692308,5.22442598076923,2.4493,2
AC16898,11,54,-0.56864,-0.54608,-0.50619,-0.4417,-0.3771,0.03952,0.05195,0.06365,0.06838,0.09113,-1.585833,-419.5813924968,7.7567155,-29.038182092592592,9.095240277777778,-0.9271427037037036,5.34334324074074,1.5049,2
AC16899,9,52,-0.61227,-0.57729,-0.55714,-0.4304,-0.40496,0.03628,0.05822,0.06084,0.07103,0.07416,-1.5514352,-418.3948141871,8.03144301923077,-29.419132365384616,9.073141365384616,-0.9474727115384616,5.215966576923076,2.8651,2
AC16900,12,54,-0.54581,-0.533,-0.43998,-0.43274,-0.35954,0.03413,0.05202,0.05967,0.06444,0.08273,-1.5633028,-399.7602028329,7.390501092592593,-28.147848555555555,8.912813851851851,-0.9042783888888888,5.345845259259259,2.9736,2
AC16901,10,54,-0.61516,-0.56155,-0.55082,-0.48521,-0.39757,0.03762,0.0482,0.06564,0.08167,0.08806,-1.5971606,-443.5568827692,8.200822777777777,-29.9932495,9.257933092592593,-0.9538504629629628,5.274327759259259,1.2955,2
AC16902,12,62,-0.54922,-0.53978,-0.41781,-0.39981,-0.36082,0.03764,0.05415,0.05537,0.06573,0.081,-1.6531828,-686.0828010029,11.055227758064516,-37.34279109677419,10.711723080645164,-1.0468025161290324,5.556791129032258,1.6575,2
AC16903,11,62,-0.54258,-0.52531,-0.42037,-0.39319,-0.3699,0.03771,0.05085,0.05787,0.06599,0.08649,-1.6696301,-742.2738603529,11.961375467741936,-39.39507483870968,11.03446664516129,-1.0792234032258063,5.506297096774194,1.3787,2
AC16904,10,62,-0.54986,-0.53458,-0.46945,-0.43265,-0.37543,0.03731,0.04793,0.06223,0.06771,0.08722,-1.6132799,-803.6314145601,12.951532661290324,-41.531822145161286,11.334883064516127,-1.1131364193548388,5.39674585483871,1.2338,2
AC16905,12,54,-0.50568,-0.48579,-0.43196,-0.37582,-0.34443,0.03549,0.05027,0.05997,0.06264,0.081,-1.3953632,-587.1855176035,10.864097833333334,-35.66962987037037,9.982571759259258,-1.0212528148148148,4.970407222222223,1.8155,2
AC16906,15,62,-0.50524,-0.48359,-0.40162,-0.37385,-0.34035,0.03661,0.05019,0.05293,0.0608,0.07207,-1.6017127,-626.2222210225,10.091003483870969,-34.989431129032255,10.223072629032258,-0.9848307096774191,5.559827322580645,2.0064,2
AC16907,13,60,-0.49215,-0.49008,-0.43424,-0.38131,-0.32779,0.04068,0.049,0.05822,0.06553,0.06892,-1.5649817,-625.0399855988,10.407431416666666,-35.45623328333333,10.21736245,-1.00482285,5.418929166666667,1.1756,2
AC16908,13,62,-0.50549,-0.48785,-0.44704,-0.38222,-0.34807,0.03751,0.05064,0.05683,0.06346,0.07356,-1.6573096,-662.0111838635,10.666751499999998,-36.385828612903225,10.506506629032256,-1.021493919354839,5.556464661290323,2.0825,2
AC16909,11,60,-0.52518,-0.51651,-0.42158,-0.38945,-0.37035,0.03466,0.05279,0.06285,0.06487,0.06964,-1.6206047,-660.8326214129,11.002126516666667,-36.93212463333334,10.52061485,-1.0424089166666668,5.4379151666666665,2.5745,2
AC16910,14,62,-0.49312,-0.43788,-0.42657,-0.38094,-0.343,0.03647,0.0526,0.05598,0.05791,0.07632,-1.6331868,-642.1960542138,10.347974338709676,-35.63654327419355,10.358376596774193,-1.0017046612903229,5.573896112903226,1.3657,2
AC16911,12,62,-0.52925,-0.51146,-0.47039,-0.38615,-0.36068,0.03092,0.05141,0.05647,0.06626,0.08503,-1.6655309,-685.9932882273,11.053793064516128,-37.36287791935484,10.722092370967742,-1.0448802096774192,5.567464806451613,3.8666,2
AC16912,14,70,-0.49882,-0.4113,-0.39107,-0.38003,-0.33241,0.03443,0.04964,0.05275,0.06351,0.06927,-1.7228557,-928.5136072013,13.255795985714286,-43.1814943,11.918317128571427,-1.1167939571428571,5.859695028571428,2.2735,2
AC16913,13,70,-0.49131,-0.42728,-0.38877,-0.37935,-0.33913,0.03629,0.05138,0.05321,0.06244,0.07256,-1.7403105,-984.7065730286,14.058402357142857,-44.880353885714285,12.143684328571428,-1.145395942857143,5.756426371428571,1.9371,2
